ETH/USDT,(10X) ,做多,做多,3284.60,3300.57,04/11 01:16:54,04/11 02:15:43,4.85%,Fcapital
ETH/USDT,(10X) ,做多,做多,3284.61,3300.65,04/11 01:16:56,04/11 02:15:41,4.88%,Fcapital
ETH/USDT,(20X) ,做多,做多,3284.30,3300.64,04/11 01:17:01,04/11 02:15:39,9.95%,Fcapital
BTC/USDT,(20X) ,做多,做多,42882.76,43208.80,04/11 01:18:01,04/11 02:15:38,15.20%,Fcapital
BTC/USDT,(20X) ,做多,做多,42883.68,43208.83,04/11 01:18:04,04/11 02:15:35,15.16%,Fcapital
BTC/USDT,(20X) ,做多,做多,42885.48,43209.51,04/11 01:18:07,04/11 02:15:34,15.11%,Fcapital
BTC/USDT,(20X) ,做多,做多,39804.88,39844.98,04/12 04:15:46,04/12 04:19:36,2.01%,Fcapital
NEAR/USDT,(5X) ,做多,做多,15.8279,16.6201,04/12 04:30:38,04/12 17:03:51,25.01%,Fcapital
NEAR/USDT,(5X) ,做多,做多,16.9232,17.0361,04/12 17:40:03,04/12 21:29:26,3.33%,Fcapital
ETH/USDT,(10X) ,做多,做多,3027.64,3072.00,04/12 18:02:23,04/12 21:29:14,14.64%,Fcapital
NEAR/USDT,(5X) ,做多,做多,16.6903,17.0375,04/12 19:16:13,04/12 21:29:19,10.40%,Fcapital
ETH/USDT,(10X) ,做空,做空,3052.65,3044.97,04/12 21:36:15,04/12 22:11:07,2.51%,Fcapital
NEAR/USDT,(5X) ,做多,做多,16.6877,16.6950,04/12 22:22:07,04/13 01:09:04,0.21%,Fcapital
NEAR/USDT,(5X) ,做多,做多,16.5482,16.6984,04/12 22:30:13,04/13 01:08:57,4.53%,Fcapital
ETH/USDT,(10X) ,做多,做多,3035.19,3047.41,04/13 07:52:39,04/13 10:55:19,4.02%,Fcapital
NEAR/USDT,(5X) ,做多,做多,15.7544,15.9842,04/13 20:18:17,04/13 21:45:14,7.29%,Fcapital
BTC/USDT,(20X) ,做多,做多,39886.56,40315.56,04/13 20:18:39,04/13 21:45:10,21.51%,Fcapital
